ID,session_type,type
217376023025722,bilendi,screen out
217376022127733,bilendi,screen out
217376022101067,bilendi,screen out
217376022148262,bilendi,success
217376022289567,bilendi,success
217376022164694,bilendi,success
217376022273159,bilendi,success
217376022208568,bilendi,success
217376021869786,bilendi,screen out
217376022191122,bilendi,success
217376022283412,bilendi,success
217376022031591,bilendi,success
217376022313154,bilendi,success
217376021959791,bilendi,success
217376022121580,bilendi,success
217376022798569,bilendi,success
217376022950984,bilendi,success
217376022496275,bilendi,success
217376022996081,bilendi,success
217376021948511,bilendi,success
217376023008470,bilendi,success
217376021916717,bilendi,success
217376022561010,bilendi,success
217376021914665,bilendi,success
217376022600818,bilendi,success
217376022537373,bilendi,success
217376022115427,bilendi,success
217376022115429,bilendi,success
217376023061716,bilendi,success
217376022009012,bilendi,success
217376022864057,bilendi,success
217376022562039,bilendi,screen out
217376022100042,bilendi,screen out
217376022376504,bilendi,success
217376022134915,bilendi,success
217376022369320,bilendi,success
217376022759506,bilendi,success
217376022399080,bilendi,success
217376022356997,bilendi,success
217376022302894,bilendi,success
217376022193177,bilendi,screen out
217376022141074,bilendi,success
217376022224976,bilendi,success
217376023046280,bilendi,success
217376021888248,bilendi,success
217376022276235,bilendi,screen out
217376022609047,bilendi,success
217376022349048,bilendi,success
217376023014403,bilendi,success
217376022300842,bilendi,success
217376022095939,bilendi,success
217376022015169,bilendi,success
217376022020298,bilendi,success
217376021989518,bilendi,success
217376022512712,bilendi,success
217376022119529,bilendi,success
217376022214721,bilendi,success
217376022155451,bilendi,success
217376022348021,bilendi,success
217376022543533,bilendi,success
217376022679664,bilendi,success
217376022410359,bilendi,success
217376022023374,bilendi,success
217376022351099,bilendi,success
217376021953637,bilendi,success
